UNITID,EFCSTATE,LINE,EFRES01,EFRES02 
460765,37,37,41,21.0
460765,58,999,41,21.0
460765,99,99,41,21.0
460808,16,16,8,0.0
460808,58,999,8,0.0
460808,99,99,8,0.0
460817,37,37,59,6.0
460817,58,999,59,6.0
460817,99,99,59,6.0
460826,13,13,137,13.0
460826,45,45,10,0.0
460826,58,999,147,13.0
460826,99,99,147,13.0
460835,37,37,2,0.0
460835,45,45,99,0.0
460835,58,999,101,0.0
460835,99,99,101,0.0
460862,41,41,24,13.0
460862,53,53,2,2.0
460862,58,999,26,15.0
460862,99,99,26,15.0
460871,24,24,1,1.0
460871,58,999,1,1.0
460871,99,99,1,1.0
460914,5,5,40,18.0
460914,8,8,1,0.0
460914,58,999,41,18.0
460914,99,99,45,18.0
460932,17,17,10,2.0
460932,29,29,63,15.0
460932,58,999,73,17.0
460932,99,99,73,17.0
460969,12,12,71,7.0
460969,58,999,71,7.0
460969,99,99,75,7.0
460978,22,22,1,0.0
460978,48,48,142,48.0
460978,58,999,143,48.0
460978,99,99,143,48.0
460987,5,5,39,15.0
460987,58,999,39,15.0
460987,99,99,39,15.0
460996,17,17,1,0.0
460996,29,29,40,23.0
460996,58,999,41,23.0
460996,99,99,41,23.0
461014,9,9,1,0.0
461014,34,34,1,0.0
461014,36,36,245,7.0
461014,42,42,1,0.0
461014,58,999,248,7.0
461014,99,99,253,7.0
461023,5,5,4,0.0
461023,6,6,3,0.0
461023,12,12,1,0.0
461023,13,13,2,0.0
461023,16,16,1,0.0
461023,17,17,1,0.0
461023,18,18,1,0.0
461023,34,34,2,0.0
461023,36,36,1,0.0
461023,37,37,2,0.0
461023,42,42,2,0.0
461023,45,45,2,0.0
461023,48,48,1,0.0
461023,49,49,1,0.0
461023,51,51,1,0.0
461023,56,56,1,0.0
461023,58,999,26,0.0
461023,99,99,26,0.0
461032,37,37,2,0.0
461032,58,999,2,0.0
461032,99,99,2,0.0
461087,5,5,2,0.0
461087,20,20,1,0.0
461087,29,29,1,0.0
461087,40,40,576,5.0
461087,58,999,576,5.0
461087,99,99,576,5.0
461111,39,39,14,0.0
461111,58,999,14,0.0
461111,99,99,15,0.0
461148,5,5,1,1.0
461148,6,6,35,35.0
461148,8,8,1,1.0
461148,10,10,1,1.0
461148,11,11,1,1.0
461148,12,12,19,19.0
461148,15,15,1,1.0
461148,17,17,1,1.0
461148,18,18,2,2.0
461148,19,19,1,1.0
461148,21,21,1,1.0
461148,22,22,1,1.0
461148,24,24,2,2.0
461148,25,25,2,2.0
461148,26,26,4,4.0
461148,27,27,1,1.0
461148,29,29,2,2.0
461148,32,32,2,2.0
461148,34,34,6,6.0
461148,36,36,27,27.0
461148,37,37,5,5.0
461148,40,40,1,1.0
461148,42,42,2,2.0
461148,45,45,1,1.0
461148,48,48,12,12.0
461148,49,49,1,1.0
461148,50,50,2,2.0
461148,51,51,4,4.0
461148,53,53,4,4.0
461148,55,55,1,1.0
461148,58,999,144,144.0
461148,72,72,1,1.0
461148,89,999,1,1.0
461148,90,90,125,100.0
461148,99,99,270,245.0
461175,6,6,46,6.0
461175,58,999,46,6.0
461175,99,99,46,6.0
461193,39,39,3,2.0
461193,42,42,10,6.0
461193,54,54,3,2.0
461193,58,999,16,10.0
461193,99,99,16,10.0
461218,8,8,1,0.0
461218,9,9,1,0.0
461218,10,10,1,0.0
461218,12,12,2,0.0
461218,13,13,2,0.0
461218,17,17,2,0.0
461218,18,18,4,0.0
461218,22,22,1,0.0
461218,24,24,3,0.0
461218,26,26,2,0.0
461218,27,27,1,0.0
461218,34,34,1,0.0
461218,36,36,10,0.0
461218,37,37,2,0.0
461218,39,39,4,0.0
461218,40,40,1,0.0
461218,42,42,32,0.0
461218,48,48,8,0.0
461218,51,51,1,0.0
461218,55,55,2,0.0
461218,58,999,81,0.0
461218,99,99,81,0.0
461245,12,12,65,5.0
461245,58,999,65,5.0
461245,99,99,65,5.0
461254,6,6,36,0.0
461254,58,999,36,0.0
461254,99,99,36,0.0
461263,6,6,7,4.0
461263,9,9,1,1.0
461263,58,999,8,5.0
461263,99,99,8,5.0
461272,49,49,7,3.0
461272,56,56,1,1.0
461272,58,999,8,4.0
461272,99,99,8,4.0
461306,12,12,131,15.0
461306,58,999,131,15.0
461306,99,99,132,15.0
461315,26,26,39,6.0
461315,58,999,39,6.0
461315,99,99,39,6.0
461333,6,6,1,0.0
461333,15,15,3,1.0
461333,26,26,1,1.0
461333,53,53,1,1.0
461333,58,999,6,3.0
461333,99,99,10,3.0
461342,5,5,5,1.0
461342,6,6,1,0.0
461342,8,8,3,0.0
461342,13,13,1,0.0
461342,35,35,2,0.0
461342,49,49,41,10.0
461342,58,999,53,11.0
461342,99,99,54,11.0
461379,24,24,6,1.0
461379,58,999,6,1.0
461379,99,99,6,1.0
461388,40,40,1,0.0
461388,48,48,14,6.0
461388,58,999,15,6.0
461388,99,99,15,6.0
461412,10,10,1,0.0
461412,11,11,14,0.0
461412,24,24,36,0.0
461412,51,51,52,0.0
461412,58,999,103,0.0
461412,99,99,103,0.0
461421,17,17,5,4.0
461421,29,29,6,4.0
461421,58,999,11,8.0
461421,99,99,11,8.0
461430,32,32,136,51.0
461430,36,36,1,0.0
461430,58,999,137,51.0
461430,99,99,137,51.0
461494,6,6,1,1.0
461494,15,15,1,0.0
461494,32,32,1,0.0
461494,49,49,35,17.0
461494,58,999,38,18.0
461494,99,99,38,18.0
461500,6,6,6,2.0
461500,58,999,6,2.0
461500,99,99,6,2.0
461528,8,8,3,1.0
461528,21,21,1,0.0
461528,37,37,14,6.0
461528,45,45,1,1.0
461528,58,999,19,8.0
461528,90,90,4,0.0
461528,99,99,24,8.0
461537,29,29,10,3.0
461537,58,999,10,3.0
461537,99,99,10,3.0
461555,35,35,63,22.0
461555,58,999,63,22.0
461555,99,99,63,22.0
461573,17,17,3,0.0
461573,29,29,58,8.0
461573,58,999,61,8.0
461573,99,99,61,8.0
461582,17,17,37,2.0
461582,58,999,37,2.0
461582,99,99,37,2.0
461591,15,15,4,4.0
461591,53,53,1,0.0
461591,58,999,5,4.0
461591,99,99,5,4.0
461607,6,6,18,7.0
461607,58,999,18,7.0
461607,99,99,18,7.0
461625,72,72,3,3.0
461625,89,999,3,3.0
461625,99,99,3,3.0
461652,16,16,16,7.0
461652,58,999,16,7.0
461652,99,99,16,7.0
461689,8,8,69,10.0
461689,58,999,69,10.0
461689,99,99,69,10.0
461704,23,23,81,52.0
461704,33,33,1,1.0
461704,58,999,82,53.0
461704,99,99,82,53.0
461713,5,5,8,1.0
461713,58,999,8,1.0
461713,99,99,8,1.0
461722,21,21,52,15.0
461722,47,47,2,0.0
461722,58,999,54,15.0
461722,99,99,54,15.0
461740,48,48,14,8.0
461740,58,999,14,8.0
461740,99,99,14,8.0
461759,11,11,1,0.0
461759,13,13,1,0.0
461759,17,17,1,1.0
461759,18,18,1,0.0
461759,21,21,44,1.0
461759,24,24,1,0.0
461759,26,26,2,0.0
461759,29,29,1,0.0
461759,39,39,7,0.0
461759,47,47,1,0.0
461759,58,999,60,2.0
461759,99,99,61,2.0
461768,9,9,1,0.0
461768,34,34,6,0.0
461768,36,36,88,13.0
461768,58,999,95,13.0
461768,99,99,100,13.0
461786,55,55,18,0.0
461786,58,999,18,0.0
461786,99,99,22,0.0
461795,12,12,2,2.0
461795,13,13,1,1.0
461795,17,17,1,1.0
461795,22,22,7,7.0
461795,34,34,1,1.0
461795,48,48,109,109.0
461795,58,999,121,121.0
461795,90,90,33,33.0
461795,99,99,154,154.0
461810,8,8,23,0.0
461810,58,999,23,0.0
461810,99,99,23,0.0
461829,6,6,12,3.0
461829,58,999,12,3.0
461829,99,99,12,3.0
461838,36,36,74,15.0
461838,58,999,74,15.0
461838,99,99,74,15.0
461847,34,34,5,5.0
461847,36,36,3,3.0
461847,58,999,8,8.0
461847,90,90,5,4.0
461847,99,99,13,12.0
461856,6,6,45,0.0
461856,58,999,45,0.0
461856,99,99,45,0.0
461865,34,34,22,1.0
461865,58,999,22,1.0
461865,99,99,22,1.0
461874,17,17,12,7.0
461874,55,55,30,11.0
461874,58,999,42,18.0
461874,99,99,42,18.0
461883,12,12,4,1.0
461883,58,999,4,1.0
461883,99,99,4,1.0
461892,26,26,8,0.0
461892,58,999,8,0.0
461892,99,99,8,0.0
461908,17,17,3,0.0
461908,55,55,7,2.0
461908,58,999,10,2.0
461908,99,99,10,2.0
461917,18,18,42,15.0
461917,58,999,42,15.0
461917,99,99,42,15.0
461926,5,5,2,1.0
461926,6,6,1,0.0
461926,8,8,3,3.0
461926,15,15,1,0.0
461926,16,16,1,1.0
461926,32,32,5,3.0
461926,49,49,82,48.0
461926,58,999,95,56.0
461926,99,99,96,56.0
461944,26,26,16,11.0
461944,58,999,16,11.0
461944,99,99,30,11.0
461953,8,8,1,0.0
461953,58,999,1,0.0
461953,99,99,1,0.0
461962,23,23,370,30.0
461962,25,25,1,0.0
461962,34,34,1,0.0
461962,53,53,1,0.0
461962,58,999,373,30.0
461962,99,99,373,30.0
461999,12,12,59,9.0
461999,39,39,76,5.0
461999,58,999,135,14.0
461999,99,99,135,14.0
462008,17,17,1,1.0
462008,32,32,17,10.0
462008,58,999,18,11.0
462008,99,99,18,11.0
462017,18,18,28,18.0
462017,58,999,28,18.0
462017,99,99,28,18.0
462035,12,12,200,46.0
462035,58,999,200,46.0
462035,99,99,200,46.0
462053,17,17,13,1.0
462053,58,999,13,1.0
462053,99,99,13,1.0
462062,6,6,23,6.0
462062,58,999,23,6.0
462062,99,99,23,6.0
462071,30,30,2,2.0
462071,53,53,28,13.0
462071,57,57,1,1.0
462071,58,999,31,16.0
462071,99,99,31,16.0
462336,6,6,12,1.0
462336,58,999,12,1.0
462336,99,99,12,1.0
462345,17,17,26,0.0
462345,58,999,26,0.0
462345,99,99,26,0.0
462354,5,5,3,3.0
462354,6,6,57,41.0
462354,8,8,2,1.0
462354,9,9,1,1.0
462354,12,12,2,2.0
462354,13,13,1,0.0
462354,16,16,2,2.0
462354,17,17,4,1.0
462354,19,19,1,0.0
462354,22,22,3,3.0
462354,24,24,2,2.0
462354,26,26,2,2.0
462354,27,27,1,0.0
462354,35,35,2,2.0
462354,36,36,1,1.0
462354,37,37,1,1.0
462354,39,39,2,2.0
462354,41,41,1,1.0
462354,42,42,2,0.0
462354,44,44,1,1.0
462354,48,48,5,5.0
462354,51,51,3,3.0
462354,53,53,5,5.0
462354,54,54,1,0.0
462354,55,55,2,1.0
462354,58,999,107,80.0
462354,90,90,1,0.0
462354,99,99,117,80.0
463056,9,9,576,415.0
463056,10,10,1,1.0
463056,25,25,4,4.0
463056,34,34,1,1.0
463056,36,36,2,2.0
463056,58,999,576,415.0
463056,90,90,5,2.0
463056,99,99,576,415.0
464226,5,5,1,1.0
464226,5,5,148,138.0
464226,6,6,29,27.0
464226,8,8,1,1.0
464226,12,12,2,2.0
464226,13,13,1,1.0
464226,15,15,2,1.0
464226,16,16,4,4.0
464226,17,17,3,3.0
464226,26,26,2,2.0
464226,30,30,1,1.0
464226,31,31,1,1.0
464226,32,32,13,13.0
464226,34,34,1,1.0
464226,35,35,4,4.0
464226,39,39,2,2.0
464226,40,40,1,1.0
464226,41,41,5,5.0
464226,42,42,1,1.0
464226,47,47,1,1.0
464226,48,48,12,11.0
464226,49,49,3,2.0
464226,53,53,7,6.0
464226,55,55,1,1.0
464226,56,56,1,1.0
464226,58,999,247,231.0
464226,90,90,1,0.0
464226,99,99,248,231.0
466921,17,17,1,1.0
466921,29,29,3,3.0
466921,58,999,4,4.0
466921,99,99,4,4.0
466930,22,22,1,1.0
466930,48,48,19,19.0
466930,58,999,20,20.0
466930,99,99,20,20.0
467094,36,36,30,19.0
467094,58,999,30,19.0
467094,99,99,30,19.0
467863,45,45,14,7.0
467863,58,999,14,7.0
467863,99,99,14,7.0
467872,45,45,26,9.0
467872,53,53,1,1.0
467872,58,999,27,10.0
467872,99,99,27,10.0
467906,45,45,7,6.0
467906,58,999,7,6.0
467906,99,99,7,6.0
468246,41,41,20,8.0
468246,58,999,20,8.0
468246,99,99,24,8.0
468255,41,41,1,1.0
468255,58,999,1,1.0
468255,99,99,2,1.0
468291,6,6,15,4.0
468291,58,999,15,4.0
468291,99,99,15,4.0
468769,6,6,40,13.0
468769,58,999,40,13.0
468769,99,99,40,13.0
468848,6,6,143,58.0
468848,36,36,1,0.0
468848,58,999,144,58.0
468848,99,99,144,58.0
468893,22,22,21,20.0
468893,28,28,1,0.0
468893,58,999,22,20.0
468893,99,99,22,20.0
468909,5,5,1,0.0
468909,6,6,170,43.0
468909,58,999,171,43.0
468909,99,99,171,43.0
468963,23,23,1,0.0
468963,25,25,467,38.0
468963,33,33,84,3.0
468963,58,999,552,41.0
468963,99,99,552,41.0
469416,72,72,58,48.0
469416,89,999,58,48.0
469416,99,99,58,48.0
469610,5,5,4,1.0
469610,58,999,4,1.0
469610,99,99,5,1.0
469629,20,20,1,0.0
469629,40,40,46,4.0
469629,58,999,47,4.0
469629,99,99,47,4.0
469911,22,22,75,22.0
469911,58,999,75,22.0
469911,99,99,75,22.0
470038,5,5,1,1.0
470038,6,6,272,75.0
470038,58,999,273,76.0
470038,99,99,273,76.0
470047,20,20,3,2.0
470047,58,999,3,2.0
470047,99,99,3,2.0
470296,48,48,10,2.0
470296,58,999,10,2.0
470296,99,99,10,2.0
470393,17,17,13,5.0
470393,58,999,13,5.0
470393,99,99,13,5.0
474863,6,6,11,0.0
474863,17,17,1,0.0
474863,58,999,12,0.0
474863,99,99,12,0.0
474915,5,5,231,118.0
474915,6,6,3,2.0
474915,42,42,1,0.0
474915,46,46,1,1.0
474915,48,48,1,0.0
474915,49,49,1,1.0
474915,58,999,238,122.0
474915,99,99,239,122.0
474924,8,8,1,0.0
474924,49,49,93,42.0
474924,58,999,94,42.0
474924,99,99,94,42.0
475015,19,19,17,16.0
475015,27,27,1,1.0
475015,58,999,18,17.0
475015,99,99,18,17.0
475024,34,34,75,20.0
475024,42,42,3,0.0
475024,58,999,78,20.0
475024,99,99,78,20.0
475060,13,13,63,3.0
475060,58,999,63,3.0
475060,99,99,63,3.0
475121,5,5,11,0.0
475121,5,5,1,0.0
475121,5,5,11,0.0
475121,5,5,16,0.0
475121,6,6,40,0.0
475121,8,8,13,0.0
475121,9,9,7,0.0
475121,10,10,3,0.0
475121,12,12,39,0.0
475121,13,13,61,0.0
475121,15,15,1,0.0
475121,16,16,1,0.0
475121,17,17,22,0.0
475121,18,18,20,0.0
475121,19,19,4,0.0
475121,20,20,12,0.0
475121,21,21,11,0.0
475121,22,22,15,0.0
475121,23,23,1,0.0
475121,24,24,13,0.0
475121,26,26,22,0.0
475121,27,27,6,0.0
475121,28,28,29,0.0
475121,29,29,17,0.0
475121,30,30,1,0.0
475121,31,31,2,0.0
475121,32,32,3,0.0
475121,34,34,15,0.0
475121,35,35,4,0.0
475121,37,37,41,0.0
475121,39,39,22,0.0
475121,40,40,17,0.0
475121,42,42,35,0.0
475121,44,44,2,0.0
475121,45,45,14,0.0
475121,47,47,23,0.0
475121,48,48,113,0.0
475121,49,49,4,0.0
475121,51,51,16,0.0
475121,53,53,5,0.0
475121,54,54,7,0.0
475121,55,55,10,0.0
475121,56,56,1,0.0
475121,58,999,576,0.0
475121,99,99,576,0.0
475176,6,6,116,30.0
475176,58,999,116,30.0
475176,99,99,116,30.0
475282,6,6,7,4.0
475282,58,999,7,4.0
475282,99,99,7,4.0
475325,27,27,1,1.0
475325,32,32,139,31.0
475325,58,999,140,32.0
475325,99,99,140,32.0
475404,9,9,1,1.0
475404,36,36,17,9.0
475404,58,999,18,10.0
475404,99,99,18,10.0
475431,34,34,18,3.0
475431,42,42,1,0.0
475431,58,999,19,3.0
475431,99,99,19,3.0
475468,34,34,4,0.0
475468,58,999,4,0.0
475468,99,99,4,0.0
475477,12,12,13,5.0
475477,58,999,13,5.0
475477,99,99,13,5.0
475486,6,6,1,1.0
475486,48,48,24,18.0
475486,55,55,1,0.0
475486,58,999,26,19.0
475486,99,99,26,19.0
475547,12,12,23,14.0
475547,58,999,23,14.0
475547,99,99,23,14.0
475556,28,28,1,1.0
475556,37,37,15,8.0
475556,51,51,1,1.0
475556,58,999,17,10.0
475556,99,99,17,10.0
475565,11,11,1,0.0
475565,36,36,370,341.0
475565,57,57,14,10.0
475565,58,999,385,351.0
475565,99,99,385,351.0
475574,18,18,5,2.0
475574,58,999,5,2.0
475574,99,99,5,2.0
475608,48,48,19,19.0
475608,58,999,19,19.0
475608,99,99,19,19.0
475653,17,17,10,2.0
475653,58,999,10,2.0
475653,99,99,10,2.0
475662,48,48,16,10.0
475662,58,999,16,10.0
475662,99,99,19,10.0
475714,12,12,47,20.0
475714,58,999,47,20.0
475714,99,99,59,20.0
475723,49,49,102,54.0
475723,58,999,102,54.0
475723,99,99,102,54.0
475732,13,13,10,10.0
475732,58,999,10,10.0
475732,99,99,10,10.0
475741,18,18,2,2.0
475741,58,999,2,2.0
475741,99,99,2,2.0
475839,5,5,5,1.0
475839,5,5,1,0.0
475839,6,6,2,0.0
475839,12,12,3,0.0
475839,13,13,1,0.0
475839,17,17,1,0.0
475839,22,22,1,0.0
475839,24,24,1,0.0
475839,25,25,2,0.0
475839,26,26,4,0.0
475839,27,27,1,0.0
475839,29,29,2,1.0
475839,36,36,3,1.0
475839,37,37,2,0.0
475839,39,39,1,0.0
475839,40,40,1,0.0
475839,41,41,1,0.0
475839,42,42,3,1.0
475839,45,45,1,0.0
475839,47,47,1,0.0
475839,48,48,6,1.0
475839,53,53,2,0.0
475839,54,54,1,0.0
475839,56,56,1,0.0
475839,58,999,47,5.0
475839,99,99,47,5.0
476063,12,12,103,19.0
476063,13,13,2,0.0
476063,26,26,1,1.0
476063,37,37,1,1.0
476063,45,45,2,1.0
476063,51,51,1,1.0
476063,53,53,1,0.0
476063,58,999,111,23.0
476063,99,99,111,23.0
476179,51,51,72,22.0
476179,58,999,72,22.0
476179,99,99,72,22.0
476230,24,24,1,1.0
476230,42,42,1,0.0
476230,54,54,13,4.0
476230,58,999,15,5.0
476230,99,99,15,5.0
476355,36,36,1,0.0
476355,58,999,1,0.0
476355,99,99,1,0.0
476489,17,17,27,18.0
476489,58,999,27,18.0
476489,99,99,27,18.0
476498,12,12,63,0.0
476498,58,999,63,0.0
476498,99,99,63,0.0
476513,6,6,12,3.0
476513,58,999,12,3.0
476513,99,99,13,3.0
476540,48,48,3,1.0
476540,58,999,3,1.0
476540,99,99,3,1.0
476559,48,48,3,1.0
476559,58,999,3,1.0
476559,99,99,3,1.0
476568,9,9,1,0.0
476568,45,45,4,0.0
476568,47,47,1,0.0
476568,51,51,11,2.0
476568,58,999,17,2.0
476568,99,99,17,2.0
476595,6,6,44,9.0
476595,58,999,44,9.0
476595,99,99,44,9.0
476601,5,5,2,2.0
476601,17,17,1,1.0
476601,18,18,1,1.0
476601,24,24,15,15.0
476601,34,34,2,2.0
476601,36,36,2,2.0
476601,39,39,1,1.0
476601,42,42,1,1.0
476601,58,999,25,25.0
476601,99,99,25,25.0
476610,36,36,1,0.0
476610,58,999,1,0.0
476610,99,99,1,0.0
476629,26,26,1,0.0
476629,39,39,14,10.0
476629,58,999,15,10.0
476629,99,99,15,10.0
476683,26,26,3,0.0
476683,39,39,20,5.0
476683,58,999,23,5.0
476683,99,99,23,5.0
476692,34,34,5,4.0
476692,36,36,4,2.0
476692,39,39,3,3.0
476692,58,999,12,9.0
476692,90,90,2,0.0
476692,99,99,14,9.0
476708,49,49,13,4.0
476708,58,999,13,4.0
476708,99,99,13,4.0
476717,34,34,2,2.0
476717,36,36,173,173.0
476717,58,999,175,175.0
476717,90,90,18,18.0
476717,99,99,193,193.0
476726,48,48,122,41.0
476726,58,999,122,41.0
476726,99,99,122,41.0
476735,25,25,11,7.0
476735,58,999,11,7.0
476735,99,99,11,7.0
476753,5,5,26,15.0
476753,12,12,1,0.0
476753,30,30,1,1.0
476753,41,41,1,1.0
476753,58,999,29,17.0
476753,99,99,29,17.0
476780,6,6,20,1.0
476780,58,999,20,1.0
476780,99,99,20,1.0
476799,6,6,22,6.0
476799,58,999,22,6.0
476799,99,99,22,6.0
476805,5,5,7,4.0
476805,58,999,7,4.0
476805,99,99,7,4.0
476814,10,10,1,0.0
476814,12,12,156,40.0
476814,16,16,1,0.0
476814,17,17,14,3.0
476814,18,18,6,1.0
476814,21,21,4,2.0
476814,23,23,2,1.0
476814,25,25,11,3.0
476814,26,26,1,0.0
476814,33,33,1,0.0
476814,36,36,2,0.0
476814,42,42,16,5.0
476814,45,45,10,2.0
476814,47,47,6,1.0
476814,48,48,1,0.0
476814,51,51,15,5.0
476814,58,999,247,63.0
476814,99,99,247,63.0
476841,32,32,14,3.0
476841,58,999,14,3.0
476841,99,99,14,3.0
476850,16,16,14,7.0
476850,19,19,1,1.0
476850,32,32,2,1.0
476850,41,41,1,0.0
476850,58,999,18,9.0
476850,99,99,18,9.0
476869,16,16,46,11.0
476869,58,999,46,11.0
476869,99,99,46,11.0
476878,36,36,67,4.0
476878,58,999,67,4.0
476878,99,99,71,4.0
476887,5,5,1,1.0
476887,11,11,1,1.0
476887,13,13,479,78.0
476887,18,18,1,1.0
476887,19,19,1,1.0
476887,24,24,1,1.0
476887,26,26,1,1.0
476887,29,29,4,4.0
476887,37,37,1,1.0
476887,42,42,1,0.0
476887,58,999,491,89.0
476887,90,90,1,1.0
476887,99,99,515,90.0
476896,40,40,1,1.0
476896,48,48,46,11.0
476896,58,999,47,12.0
476896,99,99,47,12.0
476902,20,20,20,9.0
476902,29,29,14,2.0
476902,58,999,34,11.0
476902,99,99,34,11.0
476939,12,12,182,15.0
476939,58,999,182,15.0
476939,99,99,182,15.0
476957,16,16,7,2.0
476957,58,999,7,2.0
476957,99,99,7,2.0
476975,5,5,1,0.0
476975,5,5,1,0.0
476975,5,5,1,0.0
476975,6,6,2,0.0
476975,8,8,28,4.0
476975,12,12,10,0.0
476975,13,13,4,0.0
476975,16,16,1,0.0
476975,17,17,1,0.0
476975,20,20,1,0.0
476975,21,21,1,1.0
476975,24,24,2,0.0
476975,26,26,1,0.0
476975,27,27,3,1.0
476975,30,30,1,0.0
476975,32,32,2,0.0
476975,34,34,2,1.0
476975,36,36,3,0.0
476975,38,38,1,0.0
476975,39,39,3,0.0
476975,42,42,3,1.0
476975,45,45,1,0.0
476975,46,46,2,1.0
476975,48,48,10,1.0
476975,49,49,1,0.0
476975,51,51,1,0.0
476975,53,53,1,0.0
476975,54,54,2,0.0
476975,55,55,1,0.0
476975,58,999,91,10.0
476975,99,99,91,10.0
476984,20,20,5,3.0
476984,29,29,15,8.0
476984,58,999,20,11.0
476984,99,99,20,11.0
476993,5,5,1,0.0
476993,6,6,1,0.0
476993,8,8,1,0.0
476993,16,16,7,1.0
476993,20,20,1,0.0
476993,26,26,1,0.0
476993,49,49,47,6.0
476993,58,999,59,7.0
476993,99,99,59,7.0
477002,26,26,22,7.0
477002,58,999,22,7.0
477002,99,99,22,7.0
477039,5,5,1,0.0
477039,40,40,1,0.0
477039,48,48,3,1.0
477039,58,999,5,1.0
477039,99,99,5,1.0
477233,5,5,1,0.0
477233,18,18,1,0.0
477233,29,29,2,2.0
477233,58,999,4,2.0
477233,99,99,4,2.0
478582,13,13,49,8.0
478582,45,45,2,1.0
478582,58,999,51,9.0
478582,99,99,51,9.0
478591,48,48,95,39.0
478591,51,51,1,1.0
478591,58,999,96,40.0
478591,99,99,96,40.0
478616,37,37,37,11.0
478616,58,999,37,11.0
478616,99,99,37,11.0
478917,20,20,41,11.0
478917,58,999,41,11.0
478917,99,99,41,11.0
478953,20,20,36,16.0
478953,29,29,1,0.0
478953,58,999,37,16.0
478953,99,99,37,16.0
479062,25,25,17,8.0
479062,44,44,18,5.0
479062,58,999,35,13.0
479062,99,99,35,13.0
479424,6,6,40,14.0
479424,58,999,40,14.0
479424,99,99,40,14.0
479956,5,5,3,1.0
479956,5,5,1,0.0
479956,6,6,9,2.0
479956,8,8,4,1.0
479956,9,9,4,1.0
479956,10,10,4,1.0
479956,12,12,8,2.0
479956,13,13,5,0.0
479956,16,16,1,0.0
479956,17,17,4,2.0
479956,18,18,2,1.0
479956,19,19,1,0.0
479956,20,20,1,1.0
479956,21,21,2,0.0
479956,24,24,4,1.0
479956,25,25,6,2.0
479956,26,26,2,1.0
479956,27,27,3,0.0
479956,28,28,1,0.0
479956,29,29,1,0.0
479956,32,32,4,0.0
479956,33,33,1,0.0
479956,34,34,14,0.0
479956,36,36,17,7.0
479956,37,37,7,2.0
479956,39,39,6,1.0
479956,42,42,133,20.0
479956,45,45,5,0.0
479956,47,47,2,0.0
479956,48,48,10,1.0
479956,49,49,1,0.0
479956,51,51,5,1.0
479956,53,53,2,0.0
479956,55,55,2,0.0
479956,57,57,1,0.0
479956,58,999,276,48.0
479956,90,90,23,6.0
479956,99,99,299,54.0
479965,34,34,22,22.0
479965,58,999,22,22.0
479965,99,99,25,22.0
479974,6,6,17,3.0
479974,58,999,17,3.0
479974,99,99,17,3.0
479983,8,8,14,8.0
479983,58,999,14,8.0
479983,99,99,14,8.0
479992,6,6,1,1.0
479992,58,999,1,1.0
479992,99,99,2,1.0
480000,6,6,5,2.0
480000,58,999,5,2.0
480000,99,99,5,2.0
480019,6,6,455,72.0
480019,32,32,132,0.0
480019,58,999,576,72.0
480019,99,99,576,72.0
480028,5,5,1,0.0
480028,5,5,1,0.0
480028,6,6,1,0.0
480028,12,12,2,0.0
480028,13,13,1,1.0
480028,31,31,1,0.0
480028,36,36,9,0.0
480028,42,42,1,0.0
480028,48,48,1,1.0
480028,51,51,1,0.0
480028,55,55,1,0.0
480028,58,999,20,2.0
480028,90,90,4,0.0
480028,99,99,24,2.0
480037,10,10,4,1.0
480037,12,12,27,1.0
480037,17,17,18,0.0
480037,20,20,1,0.0
480037,22,22,9,0.0
480037,24,24,15,1.0
480037,34,34,8,0.0
480037,36,36,8,0.0
480037,37,37,106,8.0
480037,39,39,1,0.0
480037,48,48,278,14.0
480037,50,50,1,0.0
480037,51,51,17,2.0
480037,58,999,493,27.0
480037,99,99,493,27.0
480073,48,48,19,0.0
480073,58,999,19,0.0
480073,99,99,19,0.0
480091,5,5,13,1.0
480091,5,5,1,0.0
480091,5,5,3,0.0
480091,5,5,19,3.0
480091,6,6,15,0.0
480091,8,8,3,0.0
480091,9,9,3,0.0
480091,10,10,1,0.0
480091,11,11,1,0.0
480091,12,12,25,3.0
480091,13,13,38,7.0
480091,15,15,4,0.0
480091,16,16,2,0.0
480091,17,17,13,1.0
480091,18,18,23,2.0
480091,19,19,1,1.0
480091,20,20,5,0.0
480091,21,21,12,1.0
480091,22,22,17,0.0
480091,23,23,5,0.0
480091,24,24,10,0.0
480091,25,25,4,1.0
480091,26,26,17,1.0
480091,27,27,8,2.0
480091,28,28,12,1.0
480091,29,29,12,0.0
480091,31,31,1,0.0
480091,32,32,7,0.0
480091,34,34,12,1.0
480091,36,36,72,6.0
480091,37,37,25,3.0
480091,39,39,59,10.0
480091,40,40,10,0.0
480091,41,41,3,0.0
480091,42,42,22,3.0
480091,44,44,2,0.0
480091,45,45,15,2.0
480091,47,47,20,0.0
480091,48,48,53,8.0
480091,51,51,57,2.0
480091,53,53,10,0.0
480091,54,54,5,0.0
480091,55,55,33,5.0
480091,58,999,576,64.0
480091,99,99,576,64.0
480125,27,27,1,1.0
480125,48,48,203,60.0
480125,58,999,204,61.0
480125,99,99,204,61.0
480161,21,21,1,1.0
480161,58,999,1,1.0
480161,99,99,1,1.0
480204,6,6,89,21.0
480204,58,999,89,21.0
480204,99,99,89,21.0
480310,24,24,28,10.0
480310,58,999,28,10.0
480310,99,99,28,10.0
480471,6,6,160,44.0
480471,58,999,160,44.0
